AdmGUIDValue_tab,DarInstitutionCode,DarBasisOfRecord,DarCatalogNumber,DarCollectorNumber,DarCollector,DarRelatedInformation,DarYearCollected,DarContinentOcean,DarCountry,DarStateProvince,DarCounty,DarLocality,DarMinimumElevation,DarMaximumElevation,DarDecimalLatitude,DarDecimalLongitude,DarGeorefMethod,DarCoordinateUncertaintyInMeter,DarIdentifiedBy,DarTypeStatus,DarScientificName,DarKingdom,DarPhylum,DarFamily,DarGenus,DarSpecies,DarSubspecies,DarSpecificEpithet,DarInfraspecificEpithet,DarInfraspecificRank,DarScientificNameAuthor
61ac5ba5-33b2-473d-b296-3e6302204d7e,NY,PreservedSpecimen,2549807,15207,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2935519,2015,North America,United States of America,New York,New York Co.,"Central Park. North Woods, at ""Lily Ponds"". Between 108th and 109th Streets and between 6th and 7th Avenues",20,20,40.7984,-73.955,,,D. E. Atha,,Fagus grandifolia Ehrh.,Plantae,Magnoliophyta,Fagaceae,Fagus,grandifolia,,Species,Ehrh.,,
02e5ace5-eb58-47e6-a4a2-272f400c12ae,NY,PreservedSpecimen,2549809,15209,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2935526,2015,North America,United States of America,New York,New York Co.,Central Park. Conservatory Garden. Between 108th and 109th Streets and between 6th and 7th Avenues,10,10,40.7942,-73.9524,,,D. E. Atha,,Ampelamus albidus (Nutt.) Britton,Plantae,Magnoliophyta,Apocynaceae,Ampelamus,albidus,,Species,(Nutt.) Britton,,
b0904247-4bf1-4635-b0fc-b3cb4c1d8833,NY,PreservedSpecimen,2550054,15254,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2938927,2015,North America,United States of America,New York,New York Co.,"Central Park. North Meadow, about 50 m SE of the West Drive and just south of the 102nd Street Cross Drive, between 101st and 102nd Streets and between 7th and 8th Avenues",24,24,40.794,-73.9588,,,D. E. Atha,,Panicum virgatum L.,Plantae,Magnoliophyta,Poaceae,Panicum,virgatum,,Species,L.,,
e842eb00-aaed-452f-b12c-6b4764619ca4,NY,PreservedSpecimen,2550056,15256,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2938946,2015,North America,United States of America,New York,New York Co.,"Central Park. North Meadow, about 50 m SE of the West Drive and just south of the 102nd Street Cross Drive, between 101st and 102nd Streets and between 7th and 8th Avenues",24,24,40.794,-73.9588,,,D. E. Atha,,Schizachyrium scoparium (Michx.) Nash,Plantae,Magnoliophyta,Poaceae,Schizachyrium,scoparium,,Species,(Michx.) Nash,,
f4eef06e-d76a-473c-a64b-8c3a57ffd1fa,NY,PreservedSpecimen,2550057,15257,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2938947,2015,North America,United States of America,New York,New York Co.,"Central Park. North Meadow, about 50 m SE of the West Drive and just south of the 102nd Street Cross Drive, between 101st and 102nd Streets and between 7th and 8th Avenues",24,24,40.794,-73.9588,,,D. E. Atha,,Schedonorus pratensis (Huds.) P.Beauv.,Plantae,Magnoliophyta,Poaceae,Schedonorus,pratensis,,Species,(Huds.) P.Beauv.,,
a28990b8-be92-4869-bc70-e6c1001f7b3c,NY,PreservedSpecimen,2550058,15258,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2938948,2015,North America,United States of America,New York,New York Co.,"Central Park. North Woods, about 40 m W of the East Drive and just north of the 102nd Street Cross Drive, between 103rd and 104th Streets and between 6th and 7th Avenues",24,24,40.7946,-73.9556,,,D. E. Atha,,Sorghastrum nutans (L.) Nash,Plantae,Magnoliophyta,Poaceae,Sorghastrum,nutans,,Species,(L.) Nash,,
64cd9b41-9178-4ec6-b0f0-deee468f15fe,NY,PreservedSpecimen,2550080,15280,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939002,2015,North America,United States of America,New York,New York Co.,Central Park. 86th Street Transverse at police precinct parking area.  Between 85th and 86th Streets and between 6th and 7th Avenues,34,34,40.7835,-73.9652,,,D. E. Atha,,Parthenocissus tricuspidata (Siebold & Zucc.) Planch.,Plantae,Magnoliophyta,Vitaceae,Parthenocissus,tricuspidata,,Species,(Siebold & Zucc.) Planch.,,
0c7d156d-275d-4e79-b4a8-98d0adfe5f3c,NY,PreservedSpecimen,2550081,15281,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939004,2015,North America,United States of America,New York,New York Co.,Central Park. 86th Street Transverse at split west of 5th Avenue.  Between 84th and 85th Streets and between 5th and 6th Avenues,25,25,40.7813,-73.9623,,,D. E. Atha,,Plantago major L.,Plantae,Magnoliophyta,Plantaginaceae,Plantago,major,,Species,L.,,
12cfe55d-f2c3-409d-b7d1-6277a76ce456,NY,PreservedSpecimen,2550083,15283,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939006,2015,North America,United States of America,New York,New York Co.,"Central Park. Metropolitan Museum of Art, just north of the Museum building; between 84th and 85th Streets and between 5th and 6th Avenues",25,25,40.7808,-73.9631,,,D. E. Atha,,Potentilla argentea L.,Plantae,Magnoliophyta,Rosaceae,Potentilla,argentea,,Species,L.,,
45216076-f44c-4a03-9bcf-976168fe46b5,NY,PreservedSpecimen,2549986,15286,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939014,2015,North America,United States of America,New York,New York Co.,"Central Park. Conservatory Water, north of the pond between paths; between 76th and 77th Streets and between 5th and 6th Avenues",31,31,40.7755,-73.9664,,,D. E. Atha,,Corylus colurna L.,Plantae,Magnoliophyta,Betulaceae,Corylus,colurna,,Species,L.,,
9ed9bffd-c91e-41b9-8114-45cd68cfe247,NY,PreservedSpecimen,2550086,15286,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2972922,2015,North America,United States of America,New York,New York Co.,"Central Park. Conservatory Water, north of the pond between paths; between 76th and 77th Streets and between 5th and 6th Avenues",31,31,40.7755,-73.9664,,,D. E. Atha,,Corylus colurna L.,Plantae,Magnoliophyta,Betulaceae,Corylus,colurna,,Species,L.,,
1249517a-aa20-4aeb-82fd-b59af078619f,NY,PreservedSpecimen,2550084,15284,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939009,2015,North America,United States of America,New York,New York Co.,"Central Park. Metropolitan Museum of Art, west of the Museum building; between 82nd and 83rd Streets and between 5th and 6th Avenues",31,31,40.7802,-73.9644,,,D. E. Atha,,Persicaria filiformis (Thunb.) Nakai,Plantae,Magnoliophyta,Polygonaceae,Persicaria,filiformis,,Species,(Thunb.) Nakai,,
600a4146-7633-4966-94ce-8e004502c5cb,NY,PreservedSpecimen,2550101,15285,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939012,2015,North America,United States of America,New York,New York Co.,"Central Park. Metropolitan Museum of Art, west of the Museum building; between 82nd and 83rd Streets and between 5th and 6th Avenues",31,31,40.7802,-73.9644,,,D. E. Atha,,Persicaria virginiana (L.) Gaertn.,Plantae,Magnoliophyta,Polygonaceae,Persicaria,virginiana,,Species,(L.) Gaertn.,,
e6a6fd86-be6e-4d04-86ab-1f955ad065e6,NY,PreservedSpecimen,2696600,15452,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2972095,2016,North America,United States of America,New York,New York Co.,"Central Park. Ramble, at the ""Oven"".  Between 73rd and 74th Streets and between 6th and 7th Avenues",17,17,40.7757,-73.9706,GPS,,D. E. Atha,,Salix atrocinerea Brot.,Plantae,Magnoliophyta,Salicaceae,Salix,atrocinerea,,Species,Brot.,,
b4179401-f66d-4232-bc90-83147a370257,NY,PreservedSpecimen,2549556,15056,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2913730,2015,North America,United States of America,New York,New York Co.,Central Park.  Ramble. Between 77th and 78th Streets and and between 5th and 6th Avenues,18,18,40.777,-73.9678,GPS,,D. E. Atha,,Crataegus coccinea L.,Plantae,Magnoliophyta,Rosaceae,Crataegus,coccinea,,Species,L.,,
d6dffe9f-9a58-48ce-a4d5-4564c17bc245,NY,PreservedSpecimen,2691835,15363,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2975401,2015,North America,United States of America,New York,New York Co.,"Central Park. Lake. Between 72nd and 73rd and between 7th and 8th Avenues, south shore of Lake",24,24,40.7753,-73.973,GPS,,D. E. Atha,,Pycnanthemum muticum (Michx.) Pers.,Plantae,Magnoliophyta,Lamiaceae,Pycnanthemum,muticum,,Species,(Michx.) Pers.,,
4d0af1f3-902d-4cf9-b4d0-c9da91408ead,NY,PreservedSpecimen,2688611,15611,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978879,2016,North America,United States of America,New York,New York Co.,"Central Park. Lake, at southern edge of Wagner Cove. Between 71st and 72nd Streets and between 7th and 8th Avenues",21,21,40.7745,-73.9734,GPS,,D. E. Atha,,Illicium floridanum J.Ellis,Plantae,Magnoliophyta,Schisandraceae,Illicium,floridanum,,Species,J.Ellis,,
8f292d63-cce4-4ee4-83ff-563c0fbd1d12,NY,PreservedSpecimen,2550039,15439,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968316,2016,North America,United States of America,New York,New York Co.,"Central Park. Tavern on the Green, west of the buildings, between service drive and parking lot. Between 66th and 67th Streets and between 7th and 8th Avenues",26,26,40.7725,-73.9781,GPS,,D. E. Atha,,Rorippa palustris (L.) Besser subsp. palustris,Plantae,Magnoliophyta,Brassicaceae,Rorippa,palustris,palustris,Subspecies,(L.) Besser,,
b544dd09-4b50-4741-8833-aa8c73342a2f,NY,PreservedSpecimen,2549976,15376,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2966452,2015,North America,United States of America,New York,New York Co.,"Central Park. Tennis House, north side. Between 96th and 97th Streets and between 6th and 7th Avenues",30,30,40.7906,-73.9609,GPS,,D. E. Atha,,Malus toringo (Siebold) Siebold ex de Vriese,Plantae,Magnoliophyta,Rosaceae,Malus,toringo,,Species,(Siebold) Siebold ex de Vriese,,
c0298203-aa13-4498-b722-1e6e16fd877f,NY,PreservedSpecimen,2688460,15461,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2972111,2016,North America,United States of America,New York,New York Co.,"Central Park. Hallett Nature Sanctuary, north of waterfall. Between 60th and 61st Streets and between 5th and 6th Avenues",19,19,40.767,-73.9754,GPS,,D. E. Atha,,Malus toringo (Siebold) Siebold ex de Vriese,Plantae,Magnoliophyta,Rosaceae,Malus,toringo,,Species,(Siebold) Siebold ex de Vriese,,
a9c9587a-5782-4828-9da4-25bb89845bb9,NY,PreservedSpecimen,2688629,15629,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978895,2016,North America,United States of America,New York,New York Co.,Central Park. 97th Street Transverse. Between 96th and 97th Streets and between 7th and 8th Avenues,35,35,40.7916,-73.9641,GPS,,D. E. Atha,,Malus toringo (Siebold) Siebold ex de Vriese,Plantae,Magnoliophyta,Rosaceae,Malus,toringo,,Species,(Siebold) Siebold ex de Vriese,,
d580e977-f9c2-4a00-8a96-3493abcadc88,NY,PreservedSpecimen,2688630,15630,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978896,2016,North America,United States of America,New York,New York Co.,Central Park. 97th Street Transverse. Between 96th and 97th Streets and between 7th and 8th Avenues,35,35,40.7916,-73.9641,GPS,,D. E. Atha,,Malus toringo (Siebold) Siebold ex de Vriese,Plantae,Magnoliophyta,Rosaceae,Malus,toringo,,Species,(Siebold) Siebold ex de Vriese,,
716b03d2-2597-4c59-a9ab-8113533e5854,NY,PreservedSpecimen,2550100,15400,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968119,2016,North America,United States of America,New York,New York Co.,Central Park. Pool. South side of Pool on west side of waterfall. Between 100th and 101st Streets and between 7th and 8th Avenues,20,20,40.7943,-73.9613,GPS,,D. E. Atha,,Prunus persica (L.) Batsch,Plantae,Magnoliophyta,Rosaceae,Prunus,persica,,Species,(L.) Batsch,,
1d707245-4fcc-42d2-b725-690c9efbc67e,NY,PreservedSpecimen,2450068,14468,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2643278,2014,North America,United States of America,New York,New York Co.,"Central Park. Tennis House, north of the Tennis Courts, between 96th and 97th Streets and between 6th and 7th Avenues",31,31,40.7905,-73.9611,GPS,25,D. E. Atha,,Prunus serotina Ehrh.,Plantae,Magnoliophyta,Rosaceae,Prunus,serotina,,Species,Ehrh.,,
47d2c8fb-31c7-4e3a-b807-d3fbf5956a99,NY,PreservedSpecimen,2550010,15410,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968193,2016,North America,United States of America,New York,New York Co.,"Central Park. Sheep Meadow, in center of lawn. Between 67th and 68th Street and between 6th and 7th Avenues.",23,23,40.7719,-73.9751,GPS,,D. E. Atha,,Poa annua L.,Plantae,Magnoliophyta,Poaceae,Poa,annua,,Species,L.,,
55064cca-6bd3-43a6-b96d-4dd5096cd5f1,NY,PreservedSpecimen,2688868,201468,R. Alvarez,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2986425,2014,North America,United States of America,New York,New York Co.,"Central Park, Ramble, between 74th and 75th Street, between 6th and 7th Avenues",,,40.7769,-73.9713,,,D. E. Atha,,Agrostis perennans (Walter) Tuck.,Plantae,Magnoliophyta,Poaceae,Agrostis,perennans,,Species,(Walter) Tuck.,,
bb60ad24-dd8f-47e1-889d-388be1085fa9,NY,PreservedSpecimen,2549601,15101,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2917090,2015,North America,United States of America,New York,New York Co.,"Central Park. Hallett Nature Sanctuary, northwest corner. Between 61st and 62nd Streets and between 5th and 6th Avenues",14,14,40.7668,-73.9755,GPS,,D. E. Atha,,Poa trivialis L.,Plantae,Magnoliophyta,Poaceae,Poa,trivialis,,Species,L.,,
e796bf5e-2fbb-45e7-af26-399073a843d8,NY,PreservedSpecimen,2550021,14606,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2940363,2014,North America,United States of America,New York,New York Co.,"Central Park.  Ramble, at Azalea Pond.  Between 76th and 77th Streets and between 6th and 7th Avenues",52,52,40.7768,-73.9699,GPS,,D. E. Atha,,Poa nemoralis L.,Plantae,Magnoliophyta,Poaceae,Poa,nemoralis,,Species,L.,,
48c4a0c9-f558-4d2b-be00-9fae53d2187c,NY,PreservedSpecimen,2549993,14730,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2950391,2014,North America,United States of America,New York,New York Co.,"Central Park. Tennis House, at the 97th St Transverse. Between 96th and 97th Streets and between 7th and 8th Avenues",30,30,40.7916,-73.9629,GPS,,D. E. Atha,,Poa nemoralis L.,Plantae,Magnoliophyta,Poaceae,Poa,nemoralis,,Species,L.,,
ff02e0a4-ce43-4259-a45e-6042393ae96c,NY,PreservedSpecimen,2688626,15626,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978892,2016,North America,United States of America,New York,New York Co.,Central Park. 97th Street Transverse. Between 96th and 97th Streets and between 7th and 8th Avenues,35,35,40.7918,-73.9636,GPS,,D. E. Atha,,Poa nemoralis L.,Plantae,Magnoliophyta,Poaceae,Poa,nemoralis,,Species,L.,,
cc928435-12c9-48b8-aa05-41583577e8e1,NY,PreservedSpecimen,2688477,15477,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2972128,2016,North America,United States of America,New York,New York Co.,Central Park. Strawberry Fields. Between 71st and 72nd Streets and between 7th and 8th Avenues,26,26,40.7752,-73.9751,GPS,,D. E. Atha,,Festuca rubra L.,Plantae,Magnoliophyta,Poaceae,Festuca,rubra,,Species,L.,,
da0e137b-3ced-49b2-86df-bf3aabb9e024,NY,PreservedSpecimen,2550001,15401,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968122,2016,North America,United States of America,New York,New York Co.,Central Park. Pool. South side of Pool on west side of waterfall. Between 100th and 101st Streets and between 7th and 8th Avenues,20,20,40.7943,-73.9613,GPS,,D. E. Atha,,Liliaceae,Plantae,Magnoliophyta,Liliaceae,,,,Family,,,
1c1bf2f1-28fb-41c8-97a1-c86a0ec047fe,NY,PreservedSpecimen,2550087,15287,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939016,2015,North America,United States of America,New York,New York Co.,"Central Park. Conservatory Water, in pool; between 74th and 75th Streets and between 5th and 6th Avenues",31,31,40.7748,-73.9669,,,D. E. Atha,,Potamogeton foliosus subsp. foliosus,Plantae,Magnoliophyta,Potamogetonaceae,Potamogeton,foliosus,foliosus,Subspecies,,,
0ee82e8e-cf65-49f6-95ed-59acca152120,NY,PreservedSpecimen,2688632,15632,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978898,2016,North America,United States of America,New York,New York Co.,Central Park. Pool. Between 98th and 99th Streets and between 7th and 8th Avenues,35,35,40.7931,-73.9635,GPS,,D. E. Atha,,Solanum carolinense L. var. carolinense,Plantae,Magnoliophyta,Solanaceae,Solanum,carolinense,carolinense,Variety,L.,,
a246b271-9158-4a8f-b66d-64c9239cb857,NY,PreservedSpecimen,2550055,15255,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2938945,2015,North America,United States of America,New York,New York Co.,"Central Park. North Meadow, about 50 m SE of the West Drive and just south of the 102nd Street Cross Drive, between 101st and 102nd Streets and between 7th and 8th Avenues",24,24,40.794,-73.9588,,,D. E. Atha,,Bouteloua curtipendula var. curtipendula,Plantae,Magnoliophyta,Poaceae,Bouteloua,curtipendula,curtipendula,Variety,,,
c3405afb-e948-4f1b-8568-35f8e608e922,NY,PreservedSpecimen,2691833,15393,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2975398,2015,North America,United States of America,New York,New York Co.,"Central Park. Southwest Corner, just south of the 66th Street Transverse and west of the Drive. between 65th and 66th Streets and between 7th and 8th Avenues",23,,40.7715,-73.9779,,,D. E. Atha,,Polygonum aviculare L.,Plantae,Magnoliophyta,Polygonaceae,Polygonum,aviculare,,Species,L.,,
453e3d7e-c333-44bb-9a6e-1653354d39bb,NY,PreservedSpecimen,2549651,15151,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2926549,2015,North America,United States of America,New York,New York Co.,"Central Park. North Meadow, at 102nd Street Cross Drive. Between 101st and 102nd Streets and between 7th and 8th Avenues",20,20,40.7941,-73.9591,GPS,,D. E. Atha,,Bouteloua curtipendula var. curtipendula,Plantae,Magnoliophyta,Poaceae,Bouteloua,curtipendula,curtipendula,Variety,,,
c96b866b-6b9d-41cf-b8ef-730f3fef95e8,NY,PreservedSpecimen,2550015,15415,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968214,2016,North America,United States of America,New York,New York Co.,"Central Park. North Woods, at northwest corner along Drive, just west of Meer. Between 108th and 109th Streets and between 6th and 7th Avenues",31,31,40.7982,-73.9546,GPS,,D. E. Atha,,Acer rubrum L. var. rubrum,Plantae,Magnoliophyta,Sapindaceae,Acer,rubrum,rubrum,Variety,L.,,
d991f9c1-9fef-49e8-a744-663c274b50b2,NY,PreservedSpecimen,2549655,15155,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2926553,2015,North America,United States of America,New York,New York Co.,"Central Park. North Meadow, at 102nd Street Cross Drive. Between 101st and 102nd Streets and between 7th and 8th Avenues",20,20,40.7941,-73.9591,GPS,,D. E. Atha,,Elymus virginicus var. virginicus,Plantae,Magnoliophyta,Poaceae,Elymus,virginicus,virginicus,Variety,,,
88464034-a372-437b-8452-f3b0eb31784c,NY,PreservedSpecimen,2550046,15446,D. E. Atha,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2968323,2016,North America,United States of America,New York,New York Co.,"Central Park. Tavern on the Green, west of the buildings, between service drive and parking lot. Between 66th and 67th Streets and between 7th and 8th Avenues",26,26,40.7725,-73.9781,GPS,,D. E. Atha,,Vicia villosa Roth subsp. villosa,Plantae,Magnoliophyta,Fabaceae,Vicia,villosa,villosa,Subspecies,Roth,,
